名称,地址,经纬度,电话,省份,城市,区县
未来美发,甘南镇立新街工人文化宫西3门,"123.508311,47.914082",18545202973,黑龙江省,齐齐哈尔市,甘南县
特别特专业美发,齐查公路与向荣路交叉口东南40米,"124.254818,48.012745",18746882430,黑龙江省,齐齐哈尔市,甘南县
百姓发屋,东风街9号,"124.298441,48.244930",13114526208,黑龙江省,齐齐哈尔市,甘南县
回头率高端美发沙龙,建设路与明海街交叉口东北40米,"123.505852,47.913503",15663333631,黑龙江省,齐齐哈尔市,甘南县
新摩登时尚染烫机构,瑞福北门幸福街4号楼7号商服,"123.511948,47.914793",0452-5633352,黑龙江省,齐齐哈尔市,甘南县
迦南造型,万福家园六号楼三门,"123.502060,47.922721",13114528282,黑龙江省,齐齐哈尔市,甘南县
好先生造型,红旗街自来水楼南2门,"123.505050,47.922623",14704653789;17382723333,黑龙江省,齐齐哈尔市,甘南县
彬源利美发沙龙,甘南镇烟草公司对面,"123.504679,47.914845",15046292246,黑龙江省,齐齐哈尔市,甘南县
靓点造型(冰冰烫染旗舰店),文明大街与繁荣路交叉口南60米,"123.507525,47.916325",15245825234,黑龙江省,齐齐哈尔市,甘南县
鸿潮造型,宝欣路与兴宝大街交叉口东160米,"123.954615,48.130021",[],黑龙江省,齐齐哈尔市,甘南县
审美造型(奥运经典小区店),龙丰街与繁荣路交叉口南60米,"123.511507,47.917312",[],黑龙江省,齐齐哈尔市,甘南县
爱剪坊,建设路与明海街交叉口西南40米,"123.504839,47.913077",16524021333,黑龙江省,齐齐哈尔市,甘南县
樱海美容美发,繁荣路与工农街交叉口东80米,"123.501207,47.915116",15245822295,黑龙江省,齐齐哈尔市,甘南县
宇阁造型,光明路齐泰药店对面,"123.503173,47.918418",18746888785,黑龙江省,齐齐哈尔市,甘南县
古贝造型,校办公司楼西数七门,"123.510545,47.917376",15645222789,黑龙江省,齐齐哈尔市,甘南县
发现造型,甘南镇立新街宏建楼一层南数2门,"123.504735,47.914192",18746242098,黑龙江省,齐齐哈尔市,甘南县
极致发艺,东风街校办公司楼第八门,"123.510599,47.917471",18746843459,黑龙江省,齐齐哈尔市,甘南县
乾坤友约美发沙龙,甘南县华夏购物中心北门旁,"123.509195,47.917323",15304629567,黑龙江省,齐齐哈尔市,甘南县
芮格造型,东方红街实验小学园丁楼北14门,"123.505889,47.919837",13045207626,黑龙江省,齐齐哈尔市,甘南县
魅力丝射理发店,文明大街与砖厂南路交叉口南140米,"123.501296,47.928653",15026150218,黑龙江省,齐齐哈尔市,甘南县
牵手美业(罗兰丽都店),甘南镇文明大街386号罗兰丽都楼下,"123.500558,47.931501",[],黑龙江省,齐齐哈尔市,甘南县
新丝路发型设计室,龙丰街与繁荣路交叉口南40米,"123.511373,47.917488",[],黑龙江省,齐齐哈尔市,甘南县
瑞梅美容美发,巨兴街西50米,"124.190118,47.897040",[],黑龙江省,齐齐哈尔市,甘南县
红星理发(宏宇家园店),甘南镇长虹礼仪餐厅对面天桥楼下,"123.500505,47.921764",[],黑龙江省,齐齐哈尔市,甘南县
甘南理发店,发展街与繁荣路交叉口南60米,"123.505892,47.915900",[],黑龙江省,齐齐哈尔市,甘南县
艺海理发店,龙丰街与繁荣路交叉口南80米,"123.511700,47.916984",13212822166,黑龙江省,齐齐哈尔市,甘南县
选择发艺人生美发店,海澜小镇1期,"123.512207,47.916778",[],黑龙江省,齐齐哈尔市,甘南县
舒心发屋(万福家园店),甘南镇物尔美超市北,"123.503271,47.922947",[],黑龙江省,齐齐哈尔市,甘南县
明秀时尚美业,明海街与繁荣路交叉口南120米,"123.504180,47.914890",[],黑龙江省,齐齐哈尔市,甘南县
创美源发型设计(安康小区店),兴安雅苑六号楼,"123.497531,47.918970",15904621768,黑龙江省,齐齐哈尔市,甘南县
蓝梦美发(福运升财商业金街店),甘南福运生财步行街1号商服,"123.505284,47.914673",[],黑龙江省,齐齐哈尔市,甘南县
英姿发艺专业烫染店,鑫盛豪庭东南门西60米,"123.503253,47.921755",[],黑龙江省,齐齐哈尔市,甘南县
太子造型,甘南镇奥韵经典九号楼,"123.508454,47.918394",[],黑龙江省,齐齐哈尔市,甘南县
阿欢发艺工作室,文明大街与繁荣路交叉口东北180米,"123.508834,47.918479",[],黑龙江省,齐齐哈尔市,甘南县
金伟缔造美发,甘南镇烟草对面,"123.504543,47.915179",[],黑龙江省,齐齐哈尔市,甘南县
狂潮发型设计中心,明海街133号,"123.505503,47.913538",[],黑龙江省,齐齐哈尔市,甘南县
银座美发,甘南镇教委门市楼西数5号,"123.503707,47.921392",[],黑龙江省,齐齐哈尔市,甘南县
盛源理发,发展街与繁荣路交叉口南80米,"123.505955,47.915626",[],黑龙江省,齐齐哈尔市,甘南县
新偶像美业沙龙,甘南镇奥韵经典7号,"123.510506,47.918877",[],黑龙江省,齐齐哈尔市,甘南县
维也纳发型设计室,龙丰街与繁荣路交叉口西北160米,"123.509694,47.918541",[],黑龙江省,齐齐哈尔市,甘南县
佳荣美发造型,龙丰街与文明大街交叉口东160米,"123.503156,47.930145",[],黑龙江省,齐齐哈尔市,甘南县
U·美美发工作室,繁荣路220号,"123.504412,47.916005",[],黑龙江省,齐齐哈尔市,甘南县
米兰发艺,025县道与文明街交叉口南140米,"124.300419,48.248784",13114529870,黑龙江省,齐齐哈尔市,甘南县
红太阳发屋,龙福小区道北,"123.508840,47.923077",15245267589,黑龙江省,齐齐哈尔市,甘南县
艺可发型屋,甘南镇林业局楼下,"123.501462,47.928227",[],黑龙江省,齐齐哈尔市,甘南县
喜理美发沙龙,华夏购物中心北门对面,"123.509269,47.917329",13763463896,黑龙江省,齐齐哈尔市,甘南县
艺丝美发,建设路与明海街交叉口西40米,"123.504750,47.913188",15845283873,黑龙江省,齐齐哈尔市,甘南县
东尼美发店,齐查公路南50米,"124.356851,48.272721",[],黑龙江省,齐齐哈尔市,甘南县
理约美发烫染工作室,实验小学住宅小区,"123.506106,47.919558",15046299937,黑龙江省,齐齐哈尔市,甘南县
逸美专业造型,乡企楼,"123.501380,47.915608",[],黑龙江省,齐齐哈尔市,甘南县
完美派形象烫染店(繁荣路店),南市场东茂源楼,"123.503301,47.915625",17545043789,黑龙江省,齐齐哈尔市,甘南县
顶头尚丝(光明路店),东方红街实验小学楼西8门,"123.504862,47.919086",15545626543,黑龙江省,齐齐哈尔市,甘南县
晓雨发艺,查哈阳农场福顺小区8号楼,"124.305398,48.248321",15845275579,黑龙江省,齐齐哈尔市,甘南县
金剪发艺(福合新城小区店),福合新城小区东门旁,"124.298176,48.244970",[],黑龙江省,齐齐哈尔市,甘南县
寒冬发艺,繁荣路与明海街交叉口东北80米,"123.504655,47.916429",[],黑龙江省,齐齐哈尔市,甘南县
一剪寸美发烫染工作室(荣昌小区店),[],"123.507304,47.922726",18045233066,黑龙江省,齐齐哈尔市,甘南县
楚楚发艺(学府家园店),学府家园西南门旁,"123.507189,47.925980",[],黑龙江省,齐齐哈尔市,甘南县
顶尖一族烫染专业会馆,查哈阳农场二委一中0116号,"124.300278,48.249191",13114526329,黑龙江省,齐齐哈尔市,甘南县
煜燃精剪,查哈阳农场一中楼113,"124.300381,48.248858",15045138189,黑龙江省,齐齐哈尔市,甘南县
茗雅造型,甘南镇明海街民政局家属楼朝南门市,"123.501365,47.921289",13304690317,黑龙江省,齐齐哈尔市,甘南县
新偶像烫染沙龙,025县道与金花街交叉口东220米,"124.300191,48.248376",13251624337,黑龙江省,齐齐哈尔市,甘南县
汉妆美容美发养生,广安雅苑,"123.512386,47.917782",[],黑龙江省,齐齐哈尔市,甘南县
新颖发廊,龙丰街与光明路交叉口东南60米,"123.510585,47.919910",[],黑龙江省,齐齐哈尔市,甘南县
查哈阳农场审美造型,东风街与步行街交叉口南100米,"124.305243,48.248006",[],黑龙江省,齐齐哈尔市,甘南县
雅骏发屋,明海街与建华路交叉口西北80米,"123.500553,47.921645",[],黑龙江省,齐齐哈尔市,甘南县
顶上世家生发馆,繁荣街嘉苑综合楼,"123.505616,47.922184",13079610123,黑龙江省,齐齐哈尔市,甘南县
利贞美发,龙福嘉园北门一号楼6号门市,"123.510082,47.923039",15636230107,黑龙江省,齐齐哈尔市,甘南县
明月发屋,齐查公路与042县道交叉口西40米,"124.299747,48.423552",13904829979,黑龙江省,齐齐哈尔市,甘南县
逸丝风尚造型(福顺小区店),福顺小区西门旁,"124.305067,48.249379",[],黑龙江省,齐齐哈尔市,甘南县
国潮发型工作室,甘南镇东方红街实验小学楼东往西数2门一层,"123.505796,47.919331",[],黑龙江省,齐齐哈尔市,甘南县
美好人生发型设计,沙家烧烤西南侧60米,"123.755960,47.863965",[],黑龙江省,齐齐哈尔市,甘南县
顺眼造型,建设街一中东8门,"123.504375,47.913012",15210849520,黑龙江省,齐齐哈尔市,甘南县
丽波美发(文明大街店),畜牧局家属楼,"123.503514,47.925807",[],黑龙江省,齐齐哈尔市,甘南县
贝北小屋造型,步行街与恩宝名苑商业街交叉口西220米,"124.301197,48.248237",0452-5555997,黑龙江省,齐齐哈尔市,甘南县
琦琦美发,明海街31号,"123.506989,47.909805",[],黑龙江省,齐齐哈尔市,甘南县
美多娇发屋,庆南小区东大门南第二家11号商服,"123.512699,47.906790",[],黑龙江省,齐齐哈尔市,甘南县
胜欣理发,砖厂南路与明海街交叉口西南50米,"123.495764,47.928066",[],黑龙江省,齐齐哈尔市,甘南县
起点发艺,甘南镇一中学校北十字路口蓝天玻璃店对面,"123.504674,47.913172",[],黑龙江省,齐齐哈尔市,甘南县
顶尖美发形象设计室(石油小区店),石油小区西南门旁,"123.509841,47.905379",[],黑龙江省,齐齐哈尔市,甘南县
齐齐美发,甘南镇三中往南两个路口,"123.518391,47.913147",[],黑龙江省,齐齐哈尔市,甘南县
沐汐造型,理发一条街沐汐造型,"124.300142,48.248814",[],黑龙江省,齐齐哈尔市,甘南县
宝翠理发店,甘南镇光明大街广播电视局住宅楼西8门,"123.500310,47.929797",[],黑龙江省,齐齐哈尔市,甘南县
商服原艺美发,甘南镇文明大街357号万福家园6号楼,"123.502364,47.922708",[],黑龙江省,齐齐哈尔市,甘南县
美尔雅时尚发艺(瑞福家园店),甘南镇瑞福家园一号楼,"123.511442,47.914614",[],黑龙江省,齐齐哈尔市,甘南县
小城理发,福中府西门旁,"123.507605,47.909488",[],黑龙江省,齐齐哈尔市,甘南县
艺剪坊染烫工作室(广安雅苑店),广安雅苑西北门旁,"123.512417,47.917836",[],黑龙江省,齐齐哈尔市,甘南县
如意美发,王仔花苑东门东南100米,"123.518024,47.914307",[],黑龙江省,齐齐哈尔市,甘南县
新起点美发,明海街福中府西侧约50米,"123.507333,47.909292",[],黑龙江省,齐齐哈尔市,甘南县
名剪理发,兴宝大街2号,"123.954144,48.129513",13199678785,黑龙江省,齐齐哈尔市,甘南县
红日美容美发,通达家园东侧120米,"123.546915,47.769761",[],黑龙江省,齐齐哈尔市,甘南县
松竹梅发型设计室,齐查公路与042县道交叉口北60米,"124.300094,48.424094",[],黑龙江省,齐齐哈尔市,甘南县
晓艳理发店,繁荣路与工农街交叉口东北20米,"123.500337,47.915379",[],黑龙江省,齐齐哈尔市,甘南县
丝美达专业烫染美发室,建华路与龙丰街交叉口西20米,"123.508320,47.922916",[],黑龙江省,齐齐哈尔市,甘南县
匠人美发,七彩开锁东南侧90米,"123.758025,47.862275",[],黑龙江省,齐齐哈尔市,甘南县
氧发堂天然植物染发(甘南店),酒承华府小区东门旁,"123.504859,47.917624",[],黑龙江省,齐齐哈尔市,甘南县
鼎点发艺,齐查公路与向荣路交叉口东南60米,"124.254875,48.012625",[],黑龙江省,齐齐哈尔市,甘南县
新艺发,学府路与状元街交叉口南300米,"124.314475,48.244975",[],黑龙江省,齐齐哈尔市,甘南县
頭领形象烫染店,宝山乡,"123.952234,48.130936",[],黑龙江省,齐齐哈尔市,甘南县
森语美发店,甘南镇繁荣街学府家园小区3号楼,"123.507433,47.925818",[],黑龙江省,齐齐哈尔市,甘南县
氧发堂天然植物染发,繁荣路与奋斗路交叉口西南120米,"123.514325,47.918325",[],黑龙江省,齐齐哈尔市,甘南县
王皓发廊,双河农场玥影移动手机店西侧60米,"123.756425,47.865075",[],黑龙江省,齐齐哈尔市,甘南县
铭尚造型(人民路店),防疫站楼下,"123.511703,47.916979",[],黑龙江省,齐齐哈尔市,甘南县
天一美发城,宝欣路与兴宝大街交叉口东120米,"123.953969,48.129451",[],黑龙江省,齐齐哈尔市,甘南县
莳·格发型工作室,龙丰街与光明路交叉口南80米,"123.510211,47.919545",[],黑龙江省,齐齐哈尔市,甘南县
头领美发,齐查公路与巨兴街交叉口北340米,"124.192139,47.896974",[],黑龙江省,齐齐哈尔市,甘南县
枫叶发廊,宝欣路与兴宝大街交叉口东120米,"123.953958,48.129475",[],黑龙江省,齐齐哈尔市,甘南县
明天见造型设计,甘南镇中华人民共和国黑龙江省一忠烧烤对面,"123.505538,47.913416",[],黑龙江省,齐齐哈尔市,甘南县
丽人美容美发(建华路店),荣昌小区,"123.506369,47.922557",[],黑龙江省,齐齐哈尔市,甘南县
佳剪法烫染造型店,东风街9号,"124.300221,48.248698",[],黑龙江省,齐齐哈尔市,甘南县
小白理发店,安康小区东北门旁,"123.497383,47.919232",[],黑龙江省,齐齐哈尔市,甘南县
飘逸发型设计,龙甘公路与中兴大街交叉口西100米,"123.238051,47.701898",[],黑龙江省,齐齐哈尔市,甘南县
玲玲理发,明海街与城南路交叉口北120米,"123.507875,47.909175",[],黑龙江省,齐齐哈尔市,甘南县
领秀发艺,齐查公路与向荣路交叉口东南40米,"124.254838,48.012701",[],黑龙江省,齐齐哈尔市,甘南县
金地美发(金地名苑店),砖厂南路与文明大街交叉口南420米,"123.501163,47.926052",[],黑龙江省,齐齐哈尔市,甘南县
妮方发艺,长山乡人民政府南侧170米,"123.548680,47.769525",[],黑龙江省,齐齐哈尔市,甘南县
剪约美发(繁荣路店),繁荣路与明海街交叉口西100米,"123.502431,47.915825",[],黑龙江省,齐齐哈尔市,甘南县
超凡发艺(齐查公路店),向荣路与齐查公路交叉口西160米,"124.252607,48.012293",[],黑龙江省,齐齐哈尔市,甘南县
甘南县红颜美业,042县道与齐查公路交叉口东南40米,"124.300646,48.423240",[],黑龙江省,齐齐哈尔市,甘南县
美丝达剪业,宝欣路与兴宝大街交叉口东120米,"123.954033,48.129478",[],黑龙江省,齐齐哈尔市,甘南县
艾尚发屋,042县道与齐查公路交叉口东20米,"124.300627,48.423494",[],黑龙江省,齐齐哈尔市,甘南县
广汇造型(福顺小区店),福顺小区西门旁,"124.305091,48.249324",[],黑龙江省,齐齐哈尔市,甘南县
名剪美发,双河农场正西方向70米,"123.757205,47.862778",[],黑龙江省,齐齐哈尔市,甘南县
经典美发,甘南镇朝阳名府对面,"123.496407,47.928164",[],黑龙江省,齐齐哈尔市,甘南县
铭昊专业美发,向荣路与东安街交叉口西120米,"124.252986,48.013031",[],黑龙江省,齐齐哈尔市,甘南县
剪艺美发,025县道与育才街交叉口东北60米,"124.307777,48.251607",[],黑龙江省,齐齐哈尔市,甘南县
白云理发店,繁荣路与奋斗路交叉口西60米,"123.514838,47.918954",[],黑龙江省,齐齐哈尔市,甘南县
新感觉发型设计(龙福嘉园店),龙福嘉园18号楼,"123.513942,47.921577",[],黑龙江省,齐齐哈尔市,甘南县
红枫叶发型设计,龙丰街与建华路交叉口西北140米,"123.508044,47.924113",[],黑龙江省,齐齐哈尔市,甘南县
静波美发,查哈阳农场南市场西北门,"124.299205,48.248745",[],黑龙江省,齐齐哈尔市,甘南县
