名称,地址,经纬度,电话,省份,城市,区县
韩流形象设计,欣欣胡同与迎宾巷交叉口北45米,"129.562022,46.313920",15645101987,黑龙江省,哈尔滨市,依兰县
新丝路发艺(鬼街店),鬼街西段道南人大综合楼新丝路发艺,"129.561030,46.314547",13244660789;17604510413,黑龙江省,哈尔滨市,依兰县
雅诗美发,汇丰公馆二期北门市东数第9门市,"129.562546,46.319813",13694514498,黑龙江省,哈尔滨市,依兰县
爵色美发(盛世名城小区店),广播街,"129.559769,46.324746",13796708299,黑龙江省,哈尔滨市,依兰县
美丝美剪,健康小区北门北50米,"129.569256,46.320503",15146022566,黑龙江省,哈尔滨市,依兰县
万森造型,宏城名居东门市第一中学旁,"129.572094,46.323477",[],黑龙江省,哈尔滨市,依兰县
亿伽美发烫染,和润玫瑰园c区大门门市西数第一家亿伽美发烫染,"129.565919,46.331336",[],黑龙江省,哈尔滨市,依兰县
潮流发艺,中国移动通信集团依兰分公司西门东南80米,"129.563295,46.325506",15146478812,黑龙江省,哈尔滨市,依兰县
领航发艺,水韵紫城二期,"129.569975,46.333475",[],黑龙江省,哈尔滨市,依兰县
小辉造型(金鼎尚城店),金鼎尚城3号楼3门市,"129.572410,46.321409",13634511167,黑龙江省,哈尔滨市,依兰县
初柒轻奢造型工作室,水韵紫城二期,"129.568975,46.332797",16501233353,黑龙江省,哈尔滨市,依兰县
丑小鸭美容美发(中央大街店),中央大街购物中心二楼第二门市,"129.561900,46.315898",13504806066,黑龙江省,哈尔滨市,依兰县
富洋美发(牡丹园店),牡丹家园9号楼西第一门市,"129.556220,46.311138",15146470692,黑龙江省,哈尔滨市,依兰县
大锁发艺,依兰镇三江招待所对过,"129.564470,46.311977",18845758242,黑龙江省,哈尔滨市,依兰县
志伟发艺(大众街店),大众街西属十二门市,"129.560433,46.314479",[],黑龙江省,哈尔滨市,依兰县
晨紫美发,中央大街与欣欣胡同交叉口东60米,"129.562499,46.315495",13904640809,黑龙江省,哈尔滨市,依兰县
小敏美发烫染吧,依兰镇南华园4号楼,"129.566281,46.311110",15146471321,黑龙江省,哈尔滨市,依兰县
名人发型设计(建设街店),老林业局楼下第八药店往西,"129.563913,46.312936",13030063458;18345024060,黑龙江省,哈尔滨市,依兰县
小丫发廊(聚鑫源小区店),南花园小区3号楼,"129.561079,46.312456",13634505070,黑龙江省,哈尔滨市,依兰县
雅诗美发造型,东顺城路51号,"129.570788,46.317875",13694514498,黑龙江省,哈尔滨市,依兰县
鸿艺时尚美发(禾润玫瑰园店),禾润玫瑰园东南门旁,"129.565773,46.331691",15636086668,黑龙江省,哈尔滨市,依兰县
阿龙美容美发,人大小区东1门北220米,"129.561672,46.314930",18246609872,黑龙江省,哈尔滨市,依兰县
欧美丝域,中央大街与欣欣胡同交叉口西南40米,"129.561371,46.315478",13654603626;13654615765,黑龙江省,哈尔滨市,依兰县
鑫升宇发型设计(万家园店),万家园,"129.563715,46.317449",15245717696,黑龙江省,哈尔滨市,依兰县
飞扬理容沙龙(运管小区店),运管小区东南门旁,"129.568360,46.316331",15946072650,黑龙江省,哈尔滨市,依兰县
鼎点美容美发(汇江开发小区店),阳光名苑南栋楼鼎点美容美发店,"129.562107,46.313409",15114633092,黑龙江省,哈尔滨市,依兰县
百分百美发,江山街与依达公路交叉口西北260米,"129.409553,46.173533",15045115275,黑龙江省,哈尔滨市,依兰县
伟尚发型(瑞远·南岸店),瑞远南岸二期15号楼一层10号门市,"129.570917,46.333104",[],黑龙江省,哈尔滨市,依兰县
丝语造型(水韵紫城二期店),水韵紫城二期,"129.568293,46.333056",18345087261,黑龙江省,哈尔滨市,依兰县
至简美容美发店,通江路409号,"129.563719,46.325235",13128678521;15045295158,黑龙江省,哈尔滨市,依兰县
天姿美容美发(永通巷店),汇丰公馆楼下多层东数第七门市,"129.560684,46.319000",[],黑龙江省,哈尔滨市,依兰县
小强造型,夹信子路与联合巷交叉口西80米,"129.555195,46.316288",[],黑龙江省,哈尔滨市,依兰县
夏日美发(民生店),三姓路19号,"129.576636,46.322737",[],黑龙江省,哈尔滨市,依兰县
沐野烫染设计,粮食小区,"129.570537,46.316921",15104549307,黑龙江省,哈尔滨市,依兰县
赫恩Barber shop,禾润玫瑰园c区东地6门市,"129.567383,46.330262",15245061384,黑龙江省,哈尔滨市,依兰县
北方美发(光耀巷),依兰县第三小学南门旁,"129.563106,46.317663",15846036066,黑龙江省,哈尔滨市,依兰县
小玲理发店,依兰镇早市对面逸园小区院内,"129.576474,46.320174",18345087647,黑龙江省,哈尔滨市,依兰县
枫彩美发(江山街店),达连河镇江南宾馆旁胡同里,"129.413037,46.172397",15045290823,黑龙江省,哈尔滨市,依兰县
丽美轩发艺(水韵紫城店),水韵紫城二期,"129.568225,46.333031",13604842913,黑龙江省,哈尔滨市,依兰县
尚艺造型(通河街店),空中花园(三百高层)小区1栋17号门市,"129.562485,46.323701",13224500032,黑龙江省,哈尔滨市,依兰县
笑笑时尚造型,通江路南花园小区笑笑时尚造型,"129.565902,46.312143",13604814804,黑龙江省,哈尔滨市,依兰县
初心造型(新育红小区店),新育红小区北门东北50米,"129.567641,46.314959",13796790215,黑龙江省,哈尔滨市,依兰县
剪之艺美发,通江路龙翔小区第五门市,"129.563756,46.325020",15146474440,黑龙江省,哈尔滨市,依兰县
依兰县永发聚星美发店(学府明珠店),学府明珠7号楼20号车库,"129.575549,46.312148",13845143680,黑龙江省,哈尔滨市,依兰县
知美美发,中央大街与通顺胡同交叉口西80米,"129.560821,46.315925",13045182444,黑龙江省,哈尔滨市,依兰县
王丽美发,欣欣胡同与大众街交叉口西北40米,"129.561643,46.315108",13796787355,黑龙江省,哈尔滨市,依兰县
华艺美发(建设街),建设街与通江路交叉口东120米,"129.566635,46.313038",13766945003,黑龙江省,哈尔滨市,依兰县
悦己造型(水韵紫城二期B区店),水韵紫城二期B区,"129.568926,46.334807",[],黑龙江省,哈尔滨市,依兰县
北木造型(广播街店),龙翔小区一号楼1层东数6号门市,"129.563066,46.325487",[],黑龙江省,哈尔滨市,依兰县
太平国际发型设计(汇丰公馆店),汇丰公馆南1门旁,"129.561007,46.318984",15146474308,黑龙江省,哈尔滨市,依兰县
鑫亿美业,健康街土地局A栋楼一层东数9门市,"129.568958,46.320500",[],黑龙江省,哈尔滨市,依兰县
哈佛发艺,粮食小区西南门旁,"129.569556,46.316374",[],黑龙江省,哈尔滨市,依兰县
修剪拾光(关岳小区店),汇丰公馆门市一号楼12号门,"129.560120,46.318938",[],黑龙江省,哈尔滨市,依兰县
雅典发型设计,新育红小区北门东北130米,"129.568479,46.315049",[],黑龙江省,哈尔滨市,依兰县
国威美发店,新育红小区北门东北90米,"129.568050,46.315003",13845091970,黑龙江省,哈尔滨市,依兰县
发尖理发馆(教委小区店),教委小区南区西北门旁,"129.566551,46.308456",15146477431,黑龙江省,哈尔滨市,依兰县
青丝坊(五国城路店),御景兰亭东北1门南120米,"129.560034,46.310774",[],黑龙江省,哈尔滨市,依兰县
金焱发艺,中央大街与文化路交叉口西南80米,"129.567955,46.315816",13936066744,黑龙江省,哈尔滨市,依兰县
巅峰之秀美业,巅峰之秀,"129.574088,46.320422",13604842501;18345023424,黑龙江省,哈尔滨市,依兰县
森美造型,朝阳新城东区,"129.571556,46.303767",[],黑龙江省,哈尔滨市,依兰县
阿敏烫染工作室(依兰县第三小学店),关岳小区北门东110米,"129.561508,46.318413",13836047432,黑龙江省,哈尔滨市,依兰县
斗斗发艺,通江路与通河街交叉口西北80米,"129.563721,46.324380",[],黑龙江省,哈尔滨市,依兰县
艺洋美容美发中心,通江路909号,"129.564726,46.312374",[],黑龙江省,哈尔滨市,依兰县
凯瑞专业美发(三江家园店),三江家园南门旁,"129.576025,46.317025",[],黑龙江省,哈尔滨市,依兰县
伊人坊形象定制,万家园南门东60米,"129.563377,46.316694",13136699933,黑龙江省,哈尔滨市,依兰县
金标造型(公安小区店),公安小区西门旁,"129.559871,46.314032",[],黑龙江省,哈尔滨市,依兰县
小军发型设计,三宝公路西100米,"130.109785,46.115708",13634889495,黑龙江省,哈尔滨市,依兰县
泊金女人专业美发,依兰镇少年宫金岛宾馆楼下,"129.564234,46.313675",[],黑龙江省,哈尔滨市,依兰县
剪约发型设计(健康街店),健康街与通江路交叉口东180米,"129.566883,46.320431",[],黑龙江省,哈尔滨市,依兰县
尚剪美发沙龙,健康街与东顺城路交叉口西200米,"129.567575,46.320446",[],黑龙江省,哈尔滨市,依兰县
金帝美发(瑞远·南岸店),瑞远南岸西南门旁,"129.567834,46.330922",18249164597,黑龙江省,哈尔滨市,依兰县
华丽美发,中央大街与文化路交叉口西南60米,"129.568035,46.315817",15946075262,黑龙江省,哈尔滨市,依兰县
雨航发艺,哈萝公路与四依线交叉口东北200米,"129.556941,46.415182",[],黑龙江省,哈尔滨市,依兰县
老五美容美发会所(山水家园店),通江路山水家园商铺,"129.564208,46.330493",18348681829,黑龙江省,哈尔滨市,依兰县
丽人造型(华康公寓店),华康公寓西南门旁,"129.562384,46.321831",[],黑龙江省,哈尔滨市,依兰县
浩轩美业,润龙小区东北侧100米,"130.110220,46.116213",[],黑龙江省,哈尔滨市,依兰县
燕子美发专业女士烫染店,依兰镇富都商务会馆斜对面,"129.562208,46.313853",15561838883,黑龙江省,哈尔滨市,依兰县
东格整体形象设计沙龙(汇丰公馆店),依兰镇汇丰公馆楼下7号商铺,"129.561807,46.319019",[],黑龙江省,哈尔滨市,依兰县
天鹅美发厅(建设街店),依兰镇建设街100号,"129.567030,46.313332",13654536062,黑龙江省,哈尔滨市,依兰县
晶晶理容工作室,依兰镇东顺城路盐业小区门市,"129.570914,46.317599",[],黑龙江省,哈尔滨市,依兰县
喜理美发店,山水家园,"129.564231,46.330018",[],黑龙江省,哈尔滨市,依兰县
派森染烫护理旗舰店,中央胜境北门东北70米,"129.565988,46.320396",13836080152,黑龙江省,哈尔滨市,依兰县
慧勤理发店,碧水星城1号楼北10米,"129.556241,46.315621",13936118698,黑龙江省,哈尔滨市,依兰县
鑫魏宇美发,东顺城路与土南巷交叉口北120米,"129.570035,46.322718",[],黑龙江省,哈尔滨市,依兰县
梵希造型店,园丁小区1号楼16号门市,"129.566325,46.324198",13694515409,黑龙江省,哈尔滨市,依兰县
艾尚美发工作室(江山街店),达连河镇艾尚美发工作室,"129.409538,46.173449",[],黑龙江省,哈尔滨市,依兰县
明尚发缘,健康街450号,"129.568741,46.320501",13945034862,黑龙江省,哈尔滨市,依兰县
审美发艺专业烫染店,达连河镇矿26号楼四单元,"129.409188,46.173774",[],黑龙江省,哈尔滨市,依兰县
元媚添资,三姓路27号金领华府小区4-5号楼1-2层5号门市,"129.575937,46.322240",15084608566,黑龙江省,哈尔滨市,依兰县
上禾造型,依兰镇中央大街86号,"129.561050,46.315478",13384509494,黑龙江省,哈尔滨市,依兰县
雅佳美发,依兰镇二中下坎新环保局对面,"129.569641,46.322006",[],黑龙江省,哈尔滨市,依兰县
佳成美发造型(健康小区店),依兰镇工商局楼下,"129.569958,46.320088",[],黑龙江省,哈尔滨市,依兰县
凯雅美发工作室(卫生小区店),健康街610号卫生小区,"129.563019,46.320357",[],黑龙江省,哈尔滨市,依兰县
晓庆专业美发设计,达连河镇矿业18号楼,"129.409526,46.173460",[],黑龙江省,哈尔滨市,依兰县
玲玲美发厅(五国城路),依兰镇牡丹家园5号楼8门市,"129.559059,46.312013",[],黑龙江省,哈尔滨市,依兰县
雅心发艺,瑞远南岸小区2号楼四单元7号库,"129.569667,46.332090",13945631851,黑龙江省,哈尔滨市,依兰县
名丝发型定制(水韵紫城二期B区店),水韵紫城二期B区,"129.569158,46.334544",[],黑龙江省,哈尔滨市,依兰县
她他美发室,依达公路与江山街交叉口西北150米附近,"129.411149,46.172723",13936352231,黑龙江省,哈尔滨市,依兰县
小双美发(公安小区店),公安小区西门旁,"129.559889,46.313906",[],黑龙江省,哈尔滨市,依兰县
如霞发艺(富水家园店),中央大街辅路与友谊胡同交叉口西40米,"129.554652,46.314892",13354510521,黑龙江省,哈尔滨市,依兰县
千丝万缕造型,中央大街与通顺胡同交叉口东20米,"129.562060,46.315838",[],黑龙江省,哈尔滨市,依兰县
旭坤美发屋,依兰县审计局楼下,"129.566904,46.320407",13936113737,黑龙江省,哈尔滨市,依兰县
小冬美发,三道公路,"130.111115,46.116201",15146478758,黑龙江省,哈尔滨市,依兰县
四海美发(东顺城路店),东顺城路与文卫巷交叉口西南20米,"129.570240,46.319131",[],黑龙江省,哈尔滨市,依兰县
一诺造型,中央胜境北门东100米,"129.566363,46.320417",[],黑龙江省,哈尔滨市,依兰县
正佳美业(越里吉路店),瑞远南岸北门2号楼1号库,"129.569983,46.332245",[],黑龙江省,哈尔滨市,依兰县
红叶时尚美发,光明街与五国城路交叉口东40米,"129.559861,46.316455",13633650906,黑龙江省,哈尔滨市,依兰县
新宇美发美甲,嘉宝小区东侧300米,"130.111725,46.117525",[],黑龙江省,哈尔滨市,依兰县
概念发型设计(公安小区店),依兰镇鬼街潘家串店斜对面,"129.561340,46.314596",[],黑龙江省,哈尔滨市,依兰县
发觉形象设计(公安小区店),公安小区,"129.561559,46.314572",18346277397,黑龙江省,哈尔滨市,依兰县
鸿扬美发(学府明珠店),学府明珠,"129.575587,46.311490",[],黑龙江省,哈尔滨市,依兰县
永祺美发,欣欣胡同与中央大街交叉口南40米,"129.561633,46.315286",13206677567,黑龙江省,哈尔滨市,依兰县
筱蕾美发,水韵紫城二期32号楼,"129.568620,46.333198",15546478920,黑龙江省,哈尔滨市,依兰县
创美造型工作室(光明街店),光明街与五国城路交叉口东60米,"129.560054,46.316497",[],黑龙江省,哈尔滨市,依兰县
丽君发廊(东顺城路),东顺城路与文卫巷交叉口西南20米,"129.570207,46.319045",[],黑龙江省,哈尔滨市,依兰县
才子男髪馆(水韵紫城二期店),水韵紫城二期B区,"129.569091,46.334661",[],黑龙江省,哈尔滨市,依兰县
红日美容美发,三道岗镇繁盛市场院里,"130.111529,46.117446",[],黑龙江省,哈尔滨市,依兰县
贵夫人美发纹绣(瑞远·南岸店),瑞远·南岸西北1门东100米,"129.570609,46.332786",[],黑龙江省,哈尔滨市,依兰县
欧艺形象工作室,健康街456号,"129.568550,46.320438",13274629111,黑龙江省,哈尔滨市,依兰县
精剪帝烫染造型,光明街与五国城路交叉口东80米,"129.560328,46.316541",[],黑龙江省,哈尔滨市,依兰县
东尼美发,中央胜境北门东北80米,"129.566108,46.320390",[],黑龙江省,哈尔滨市,依兰县
翔意造型(简约店),依兰镇关岳小区10号楼,"129.561772,46.317048",[],黑龙江省,哈尔滨市,依兰县
雅洁美发(水韵紫城一期店),水韵紫城小区15号楼14号车库,"129.564616,46.334176",13684651876,黑龙江省,哈尔滨市,依兰县
丽燕美发,欣欣胡同与大众街交叉口北40米,"129.561659,46.315108",[],黑龙江省,哈尔滨市,依兰县
添鑫美发(御景兰亭店),五国城路s133号御景兰亭,"129.558745,46.309646",[],黑龙江省,哈尔滨市,依兰县
晓东发艺(三江家园店),依兰镇三江家园10号楼2单元101,"129.575587,46.318398",[],黑龙江省,哈尔滨市,依兰县
卉洋美发,建设街与通江路交叉口东140米,"129.566832,46.313040",13845019354,黑龙江省,哈尔滨市,依兰县
大众理发店(天晶家园店),依兰镇通江路中广名苑对过计量局北侧,"129.564161,46.329221",13704843992,黑龙江省,哈尔滨市,依兰县
艾子专业美发,江山街与建设路交叉口东北420米,"129.410466,46.173569",[],黑龙江省,哈尔滨市,依兰县
艳姐十元快剪,关岳小区南1门西南50米,"129.560300,46.316890",[],黑龙江省,哈尔滨市,依兰县
